pathway,beta_FXS,beta_Drug_BAY,beta_Drug_BPN,beta_Drug_BP,beta_FXS_Drug_BAY,beta_FXS_Drug_BPN,beta_FXS_Drug_BP,p_FXS,p_Drug_BAY,p_Drug_BPN,p_Drug_BP,p_FXS_Drug_BAY,p_FXS_Drug_BPN,p_FXS_Drug_BP,combined_p_BAY,combined_p_BPN,combined_p_BP,padj_FXS,Biodomain
GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,-0.570288236865032,-0.136897611364047,0.0392561157889286,-0.248855692769966,0.371306470836565,-0.0378540759270982,0.138259557502676,0.0001861918023123,0.151976554211205,0.678825788355893,0.0106139542660907,0.0071925247285499,0.777605758944099,0.304244164462094,0.0037146823384286,8.91417897575993e-07,4.06117408888562e-09,0.009337962199776874,Epigenetic
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,-0.330321259278934,-0.210831577181132,0.053851326930799,-0.349427885432772,0.412368991738923,-0.0863042025700484,0.193749438771066,0.0012534430515004,0.0269542197975096,0.564586812891966,0.0003892818967663,0.002648609113539,0.514056649618973,0.145800314959392,0.172628498982298,0.0001221665697279,2.65133957842623e-07,0.027331805835201266,Proteostasis
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,-0.329151786112109,-0.0721085216689366,0.146801625947984,-0.36311147249748,0.248552191990169,-0.195138870701543,0.252820251003071,0.0002105151037242,0.392379321721323,0.0843676808367769,5.23691057939953e-05,0.0397784153017301,0.104288733592593,0.0366023531517023,0.0682021234822258,6.54277068532222e-06,1.53833560032046e-07,0.009942354584857734,Proteostasis
GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT,0.580969265821321,0.11428956982426,0.0755497447253029,0.0415353717780751,-0.0535587704040213,-0.359125963527163,-0.309192431122074,0.0006247628501757,0.220078256100333,0.41591896629436,0.654065862564322,0.68279449216985,0.0077908092882501,0.0209869669674386,2.32000175001628e-07,0.0165393289339952,0.0115668833378553,0.017831984655963338,Cell Cycle
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT,0.610850178581446,0.10015074068053,-0.0375657370060109,-0.0397181839544457,-0.127019951192566,-0.184888988338992,-0.312011587241685,0.0002505266924222,0.338388309087376,0.718634014149716,0.703274314358128,0.390222616255466,0.212625273787205,0.0376305183795065,4.76132712678121e-06,0.002344056446714,0.0423557662085208,0.010993946352460876,Cell Cycle
GOBP_TOXIN_TRANSPORT,-0.293230552769223,-0.0962226109785437,0.0704979974178386,-0.313742183205256,0.247418856747199,-0.111959085654543,0.113241853831732,0.0024045668584092,0.25032691377236,0.398453166365292,0.0003576323391324,0.0389895286455792,0.343392355743486,0.337933322945419,0.106447201012866,0.0001423068094945,2.00263862792922e-08,0.03911343116628993,unknown
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,-0.362409093924758,-0.0391955609496776,0.212599604687098,-0.354865790832574,0.278674910453618,-0.183714177962642,0.18496743036435,0.00287086034113,0.676469806320074,0.0265251098490438,0.0003443241415752,0.0392014591606934,0.169726594786192,0.166879125071838,0.248913779156247,0.0017587459892834,5.95541581415615e-07,0.04259104117534257,Apoptosis
GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,-0.787684655403708,-0.0851229829229312,0.115487804557629,-0.202430793592067,0.348698761800401,-0.0948463151412091,0.179283483689012,0.0002196309922929,0.200206189900373,0.0839772115589771,0.0031201636825453,0.0003980481084393,0.311600918589323,0.0584707327635329,4.17008003939529e-06,1.6261880515351597e-11,1.0736437716246998e-12,0.010105661818559984,Apoptosis
GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,-0.76683147150946,-0.106790583712663,0.115042249568861,-0.202982546059216,0.330377449419296,-0.120203995490475,0.180045157765656,2.73685536386834e-06,0.134742957473657,0.107652029863932,0.0054794147219706,0.0015507357166236,0.232281730726259,0.0757073984303795,4.7001068234943506e-09,8.5111857966198e-17,1.65775380326321e-17,0.0006005116810887783,Apoptosis
GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,-0.8431339639513,-0.205785313313076,0.110165666263924,-0.227106093367378,0.484826707866385,-0.0603632883654012,0.291512764604936,3.110338333947e-07,0.12025107604707,0.402145467424658,0.0870848371592202,0.0109543098931233,0.744867340859381,0.119642535561038,2.43554154984814e-05,2.92204018007247e-09,5.65524652165201e-09,0.0001259926282043454,Apoptosis
GOBP_CELL_CYCLE_DNA_REPLICATION_INITIATION,1.05235121324571,0.16538305176961,-0.097724997649145,0.0571043774820181,-0.271827311055797,-0.425664442530448,-0.195097105323356,0.0017338057660334,0.162426389120801,0.406615271103737,0.627077763839794,0.105450874692981,0.0125380234216382,0.242742247183874,6.77883529266082e-06,0.0118446329722449,1.35881305262313e-05,0.03266626534501569,Cell Cycle
GOBP_REGULATION_OF_MRNA_BINDING,-0.433612175597223,-0.0746065470236467,0.183372755614627,-0.327059350870719,0.366372768433201,-0.159172832027221,0.141596202518405,0.0005880517507519,0.535916016542128,0.131024580819487,0.0082088851339551,0.0344364425282627,0.351312495835848,0.406700192226232,0.236704154102645,0.0006371726415531,2.41385126130382e-07,0.01720378066366392,unknown
GOBP_REGULATION_OF_PROTEIN_AUTOUBIQUITINATION,-0.440906815574831,0.0393760030850101,0.0149820817216825,-0.322184874396108,0.29154508399333,-0.145782613117778,0.117152508282859,0.0012646424912553,0.723732834558478,0.892965353046969,0.0051236846843279,0.0678870673212482,0.356239375085303,0.457899039932468,0.36347196252333,2.31483769424828e-06,9.4422196771192e-08,0.02751602546452305,Proteostasis
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION,-0.252854574320438,-0.0058283745474726,0.0710646407130497,-0.154963546224606,0.0504454129590339,-0.117955663678576,0.0879972705788505,0.0016015876505452,0.903157389536713,0.141504681166019,0.0019010240163518,0.457494401080158,0.0854752788488825,0.197048908909749,0.0008688363592838,1.641713059932e-06,3.15102054914087e-07,0.031587867295022554,unknown
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS,-0.594476194513445,-0.100691911618939,-0.196566630482068,0.0140821430643214,0.0565784991901433,0.176313095633953,0.0478013144701554,0.0030500393960987,0.150527257188673,0.0061020779213498,0.839303040065548,0.565016221314735,0.0763935772808452,0.626729412240177,7.64935837239696e-07,1.94189874430299e-06,3.73231131216865e-05,0.04382403126836495,Vasculature
GOBP_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_PROGRAMMED_CELL_DEATH,-0.504201129341194,-0.0780300535476219,0.0998984419228986,-0.479294135440905,0.346716715189555,0.0347593712053731,0.445433259505907,0.0002493535716685,0.32646553564022,0.210186282306554,9.13369462874824e-08,0.0028740665886336,0.756399157904923,0.0001801719109271,0.0197436671477967,0.0002543532259014,1.00466228072381e-07,0.010993946352460876,Apoptosis
GOBP_NEGATIVE_REGULATION_OF_CHONDROCYTE_PROLIFERATION,0.413069899983732,0.213761904963859,0.293154335326495,0.262982543815809,-0.3622109505804,-0.592436026424423,-0.456125340925897,0.0031273462745548,0.0485825254695192,0.0076348312438084,0.0160926061232118,0.0189319909879671,0.0002113699987923,0.0035270892754478,0.0303597413677865,0.351792981135272,0.0719173903897955,0.044389772188155194,unknown
GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION,0.392825566933275,0.0597609012342999,0.129493920047406,-0.109610654856334,-0.0604066976208322,-0.361630918513131,-0.146507967163877,0.0019703062065036,0.456032152897957,0.109253730973553,0.173909679817999,0.593772178923484,0.0021313758658346,0.198373552618938,0.0001175919492818,0.114584998737146,0.179458897495898,0.035106554910278004,Cell Cycle
GOBP_REGULATION_OF_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,-0.37780728448061,0.0915055893426992,0.248813842870721,-0.193638190739907,0.10684027456234,-0.114715664354026,0.270717079271388,0.0032554557855024,0.394918613569128,0.0231902810730589,0.0747906845793829,0.482027184884248,0.450470926697037,0.078083917251445,0.122121377401007,0.035783613177358,0.0095820549100865,0.04522110719355043,Mitochondrial Metabolism
GOBP_MITOTIC_DNA_REPLICATION,0.874217343275157,0.147363020682624,0.0133546953089971,0.0313243113069964,-0.251812778670435,-0.449012395740213,-0.29531905497846,0.0024688447148416,0.146825697208832,0.894477190589689,0.755789080132346,0.0807997335709485,0.0024228723477257,0.0415332827768624,2.89973081989183e-05,0.0172116257505292,0.0009177782286471,0.03972825251160183,Cell Cycle
GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEUBIQUITINATION,-0.807690168037783,-0.130129701562112,0.199251141935414,-0.426687778650971,0.480492487887522,-0.195727485874833,0.200316815406334,0.0001116004566875,0.295750526501192,0.111543406576939,0.0010049758539346,0.0077805847759455,0.266405173252053,0.255471114066906,0.0028558037789899,1.56238141619611e-07,1.5355028224516798e-11,0.0067164343419014285,Proteostasis
GOBP_ORGANELLE_DISASSEMBLY,-0.377208172140172,-0.0805979281209324,0.132224656452703,-0.378370940941285,0.307175475081121,-0.182317566913419,0.208403663196832,1.70541560697773e-05,0.32408519637036,0.107950460598546,1.61909374001623e-05,0.0093978812963706,0.116869253580895,0.0739057932305563,0.0632769118010193,1.37525495951283e-07,1.5140543398311698e-11,0.002013906423180577,unknown
GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,-0.281264086447234,-0.12009097796268,0.121775629860809,-0.327764101041858,0.27947409030427,-0.171179893464993,0.200791048660177,0.0018275938203219,0.169731655046688,0.163910429098005,0.0003354639287195,0.0256218657756154,0.166424644517923,0.105525975226715,0.158710804744254,0.0001314002389996,2.34898239346056e-06,0.033517058540061144,Proteostasis
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,-0.330559160440693,-0.258442583122913,0.0544722666261832,-0.307644926282242,0.473378965700178,-0.0592192405688797,0.119389371188537,0.000493088659317,0.00554376734681,0.547257742151135,0.0011037573136214,0.0004243848285293,0.643402525600317,0.351888175173867,0.199013645276477,0.0001955750858559,8.257113504536891e-09,0.015686701757445045,Proteostasis
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,-0.260521555807919,-0.0729361568766219,0.147894961012204,-0.340031904909494,0.21543495145911,-0.204347576061437,0.219457240939572,0.0032382340054857,0.394917794637873,0.0872427133756968,0.0001707896949588,0.0783640886160413,0.0945877761340879,0.0730827452852439,0.165760332202953,0.0001974418650893,7.63182052136968e-06,0.04522110719355043,Proteostasis
GOBP_POSITIVE_REGULATION_OF_ER_ASSOCIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,-0.810209933559376,-0.0988993758690991,0.146019037172556,-0.311536632692194,0.345464435578793,-0.0366371266957968,0.179773710581679,0.0017973967042216,0.33489858944028,0.156404928334646,0.0032864614090436,0.0194620022508142,0.799871153782625,0.216337910937558,0.0009458547286131,3.94244269128041e-05,3.28916377535045e-08,0.03344461416604538,Proteostasis
GOBP_PROTEIN_LOCALIZATION_TO_CONDENSED_CHROMOSOME,0.726977159768208,0.197600413167235,0.151333498437968,0.0101345382267499,-0.104874248545711,-0.491160614765816,-0.424052271470738,0.0009404958008547,0.134335628719727,0.249692425911315,0.938213451931792,0.571085297399754,0.0098089503847812,0.0247567986160914,1.21977342451122e-06,0.021916473182602,0.0638511062452531,0.02282327597834493,Cell Cycle
GOBP_REGULATION_OF_TRAIL_ACTIVATED_APOPTOTIC_SIGNALING_PATHWAY,-0.5405901665372,-0.182952866920052,-0.0245948138104467,-0.394207356957256,0.24388686369462,0.0456485161283706,0.303989376123701,0.0028695724921295,0.156265468129099,0.847601401597013,0.0030008944805424,0.181016667648464,0.800894516969311,0.0968195159892087,0.0017904971347209,0.0007180306766728,4.00712602257303e-05,0.04259104117534257,Apoptosis
GOBP_LIPOSACCHARIDE_METABOLIC_PROCESS,-0.210256734754283,-0.0178143265549743,0.117460957791543,-0.115707020508765,0.0543524640371931,-0.198953890860293,0.0592336189341406,0.0028074067282424,0.760578595283593,0.048027413073167,0.0513515172375907,0.511516020742126,0.0186870722823264,0.474490174713569,0.0061213079858814,4.15058772458263e-06,2.56620001579457e-05,0.04220660507070371,Lipid Metabolism
GOBP_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT,-0.819670444067503,-0.175698466723525,0.0966184438987324,-0.290706506213684,0.488152192659951,-0.124741704795572,0.103304662382649,0.001664157824378,0.0639200539645509,0.303432332340796,0.0027536873617742,0.0004576675210772,0.34712142079576,0.435673526024442,0.0020281408107606,2.4924564552825e-07,8.93420068255442e-10,0.03210056814349651,Proteostasis
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,-0.710642013913315,-0.134105299676011,0.0769750799869357,-0.251971612793366,0.42408813756623,-0.048493583723489,0.175305514737766,0.0004391281298884,0.066995051338134,0.288544125659585,0.0008697142336055,9.89736123691996e-05,0.635085160727205,0.0897814138971096,0.000421838495317,1.07800859729307e-08,4.1299593741647294e-11,0.01482338930764304,Proteostasis
GOBP_NEGATIVE_REGULATION_OF_P38MAPK_CASCADE,-0.626062220105314,-0.199816528134258,-0.0136093921950535,-0.250721468827836,0.302034565200753,0.0337801874408174,0.139028748938549,0.0014280874816586,0.0536194943046222,0.893785895556069,0.0163655256238835,0.0395646563900721,0.814752339260049,0.336656011382814,0.0002650900981444,2.45965646885862e-05,2.79814384972798e-07,0.029261901472428742,unknown
GOBP_REGULATION_OF_AMINO_ACID_TRANSMEMBRANE_TRANSPORT,-0.550220895599197,-0.186900417710697,0.0521140564537274,-0.0625434670337617,0.258626843461902,0.0034227989369231,0.17057560868291,2.86933761226134e-06,0.0077795058328785,0.44554884183795,0.360430069281543,0.0091239860014543,0.971668978995108,0.0805872993139447,2.63652917539978e-09,7.54711435801945e-10,3.77433804371322e-08,0.0006043972746467287,unknown
GOBP_REGULATION_OF_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE,-0.714618342466408,-0.026682150707264,0.15040315682691,-0.308242156114748,0.332446097301432,-0.131703172049972,0.186773392904181,0.0011293045230831,0.771336281708884,0.105066054521366,0.0013082793687676,0.0126026293631735,0.312309541081461,0.153649988134793,0.0047593253326955,1.54838676561448e-06,7.8026947141542e-09,0.025668796845569716,Proteostasis
GOBP_REGULATION_OF_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE,-0.769695370169849,-0.0172289632646161,0.110196538076316,-0.224426855587935,0.267294481949888,-0.0448221374452357,0.152072448588638,0.0009374107350992,0.821025888082009,0.151352685579326,0.0044024942992526,0.0154577305445868,0.677448587822501,0.161321152408011,0.000150538200908,2.78688830588474e-07,8.15346776614154e-10,0.02280094656365999,Proteostasis
GOBP_NEGATIVE_REGULATION_OF_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE,-0.681374562856889,0.0432764267510846,0.137331333007272,-0.335261742245318,0.17444900980197,-0.117110095280293,0.189263224858935,0.0003833328576981,0.699165303206995,0.222671715250477,0.0038370777650122,0.272792606258365,0.46036945177483,0.234546608713866,0.0011972386001065,3.8465135061314e-06,7.430527483674971e-09,0.013685632736530132,Proteostasis
GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_EIF2_ALPHA_PHOSPHORYLATION,-0.971137711003363,-0.186151412868618,0.0233901762057136,-0.211844245646784,0.357075489058756,0.064886752463488,0.141173017097914,0.0002034501973337,0.0426110920758238,0.795524982086509,0.021676771304128,0.0066825595293095,0.611506434569451,0.271044052101965,5.07323522117786e-08,1.8384168595675e-09,1.30508942037329e-12,0.009767645505735703,Proteostasis
GOBP_REGULATION_OF_DNA_PRIMASE_ACTIVITY,1.15033899108516,0.146924984856078,-0.0513709762141087,0.115146554930359,-0.256386421395832,-0.351859065514588,-0.224651536843017,0.0006814244840062,0.165354980053653,0.625192207173297,0.275448123441511,0.0882492154224074,0.0205987551037973,0.134162222196737,5.71286224332315e-08,9.79021760746409e-05,5.72013225922126e-08,0.018532010142191135,Cell Cycle
GOBP_REGULATION_OF_HEPATOCYTE_APOPTOTIC_PROCESS,0.58389021647692,-0.0600706959069481,0.110428327130313,0.408759555297385,-0.0509000056630685,-0.4915915797369,-0.772118781841827,0.000285510136762,0.664619071535559,0.42632266674289,0.0043408649775702,0.794946771336841,0.0143691668901676,0.0002014070435706,0.0009655481531084,0.157133963309963,0.123797890317779,0.011655010699137148,Apoptosis
GOBP_REGULATION_OF_RETROGRADE_PROTEIN_TRANSPORT_ER_TO_CYTOSOL,-0.696830573929988,-0.177755617256073,0.126436302488949,-0.346998555863592,0.45408053533747,-0.108168288623302,0.146069476566627,0.0018171455003965,0.0885354038043584,0.222951845607542,0.0012803976921854,0.0027206066019087,0.459199628408759,0.318456832366906,0.0073006106122217,1.49648071113179e-05,1.01815992054847e-08,0.03345835036744045,Proteostasis
GOBP_REGULATION_OF_ERAD_PATHWAY,-0.455930473746199,-0.101480176587518,0.127595796428333,-0.456153024244893,0.429447455324973,-0.0532996238773399,0.260885610358018,0.0036881182521551,0.360642377340862,0.251351277828256,0.0001099012332714,0.0077272794483164,0.733457898429907,0.0992254170630949,0.338094212145026,0.0042776052591908,1.08867126143121e-06,0.04904452200971908,Proteostasis
GOBP_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY,-0.531971051153634,-0.28499072624418,0.166121310106299,-0.654129688971465,0.651304852688587,-0.19693014456365,0.425481007173659,0.0027179153468857,0.0552535128732524,0.259008670840628,3.32763309680139e-05,0.0024783170381438,0.343303280845691,0.0433695492958407,0.298575086972089,0.0004133151628468,1.81615669067846e-06,0.04130603814343462,unknown
GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,-0.160488528067879,0.0160948782654213,-0.054190281611616,-0.0445854555503565,-0.0278578616275678,0.122052297586341,0.0668152743154763,0.0034784329432598,0.595997070862182,0.0777555735758635,0.145034181722945,0.516669009300167,0.0058511211216018,0.122933486883401,4.87315727879997e-05,0.0289549179650895,0.0011137665942569,0.04736214600741498,unknown
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,-0.482194036455347,-0.0408475392018897,-0.068413367647703,-0.112062698158803,0.0264688061879683,0.0887727599372409,0.117782909682277,2.5802440939375e-05,0.427246637050883,0.185695632340276,0.0321996126534971,0.715462340241915,0.224103685820698,0.108384365530186,9.80139227194074e-13,3.26147340797599e-11,7.67187731988002e-12,0.002612993345899015,Immune Response
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MATRIX_ADHESION_VIA_FIBRONECTIN,-0.80562828203067,0.265965634168299,0.293786649491357,0.0889015052328163,-0.19086627749106,-0.17808710289378,0.0624870460018717,0.0001701565948884,0.0049847192557885,0.0020669336732506,0.333680699248393,0.144230680958201,0.172563740793233,0.629881329862181,4.43305793884057e-08,2.35957192278668e-07,9.52731964992275e-07,0.008828025898347925,Vasculature
GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION_IN_RESPONSE_TO_MITOCHONDRIAL_DEPOLARIZATION,-0.414462358313487,-0.0872366516474345,0.169740822194061,-0.441810751777453,0.245946031759422,-0.33228325534542,0.244685265870152,0.0002574399206579,0.418293112071893,0.117870865486092,0.0001087317957625,0.109282156960063,0.0318618956182955,0.111074769624788,0.0169253742127999,7.11255458237047e-08,1.12146147532861e-08,0.011066764262730623,Mitochondrial Metabolism
