"pathway","beta_FXS","beta_Drug_BAY","beta_Drug_BPN","beta_Drug_BP","beta_FXS_Drug_BAY","beta_FXS_Drug_BPN","beta_FXS_Drug_BP","p_FXS","p_Drug_BAY","p_Drug_BPN","p_Drug_BP","p_FXS_Drug_BAY","p_FXS_Drug_BPN","p_FXS_Drug_BP","combined_p_BAY","combined_p_BPN","combined_p_BP"
"GOBP_BRANCHING_INVOLVED_IN_LABYRINTHINE_LAYER_MORPHOGENESIS",-0.299373769183413,0.168511623850533,0.212437041323756,0.138459507583641,-0.251006630538942,-0.171982533157438,0.0215669091978794,0.153387681959395,0.0281124170480023,0.00620548384520495,0.0693954133275052,0.0210144544784444,0.109632400821072,0.839320658723993,0.0335342392434908,0.149515783375385,0.437949282407853
"GOBP_PLACENTA_BLOOD_VESSEL_DEVELOPMENT",-0.350911567238962,-0.0414133595857487,0.00697586076287918,-0.0664137615483006,0.0879206221764476,-0.00221985928871902,-0.00229418836835393,0.00107209679668717,0.373734196340629,0.880515199628948,0.155856503971835,0.183575963162793,0.973015486438914,0.97211231653501,2.18274406529906e-05,1.38184859665724e-06,4.85233628577306e-09
"GOBP_URETERIC_BUD_FORMATION",-0.609029155022544,-0.0561510606079777,0.0401005410690838,0.0212801292932769,0.0569431854984317,0.00132813550094656,0.110684304039006,0.0847346747077617,0.54956087578847,0.668885799671834,0.820361073328165,0.667611763468943,0.992002399237745,0.404887555678976,0.0300569372240703,0.0429285124609304,0.0888491624617445
"GOBP_URETERIC_BUD_ELONGATION",-0.517447232942806,-0.0541201151136661,-0.0444696005739627,0.335945690893023,0.0615267079626852,0.0998408395234165,-0.136426131208719,0.0507361420621907,0.504886467452461,0.583522028367575,0.000101466188043015,0.591684932057715,0.385002342601228,0.236484760052407,0.0123191345015966,0.0233599085917447,0.118728505825164
"GOBP_BRANCH_ELONGATION_INVOLVED_IN_URETERIC_BUD_BRANCHING",-0.704638765814656,0.0498420576867181,-0.0212617360107778,0.252229409413805,-0.0730945917412931,0.102932555627142,-0.0938050219212636,0.00127433181653361,0.647180686088885,0.845095811438755,0.0233100579911407,0.63508615169718,0.504331461978033,0.542739711623733,3.2841667151826e-06,6.84537891236217e-05,0.000481145707855668
"GOBP_EPITHELIAL_MESENCHYMAL_CELL_SIGNALING",-0.722738835227544,0.15086248921795,0.104332031513538,0.0629560781760309,-0.194958971803599,-0.0428884827405317,0.243435303771563,0.0768534821614234,0.0393991165818624,0.150486916347005,0.382994046874641,0.0590476798052975,0.67355480360381,0.0193737017348984,0.0141984410864159,0.034455096356927,0.18305568656264
"GOBP_REGULATION_OF_PROSTATIC_BUD_FORMATION",-0.789418958864025,-0.0683874848522523,0.0200416847872309,-0.0586540785471448,-0.0345556775835047,-0.0384541036454433,0.211237280667479,0.0924476451721199,0.342907154709186,0.780313275559654,0.41549734529266,0.733863772485206,0.705205542967618,0.0410476841212233,0.014387535546099,0.0267188512847025,0.0807034052488554
"GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS",-0.204676560927943,0.0326347030079555,-0.0710059916589999,-0.124537695146768,-0.298778725734799,-0.117674953658221,0.0911607217801934,0.339384956103023,0.770546417946171,0.526246510431041,0.268000503141344,0.062685522652454,0.457970143748632,0.564956560201194,0.0180912699997938,0.0482859614435686,0.232031264853817
"GOBP_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE",-0.425265912461907,-0.0469742221184303,-0.000833849430735781,-0.0276687903185471,0.0589691240596889,0.0407739161546781,0.149886707416779,0.035751693856341,0.451564756522976,0.9893125770621,0.656963983227314,0.503763526340604,0.643551727851983,0.0924915643205905,0.00632267404601595,0.0108989728158336,0.0452529129704679
"GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS",-0.3173665333796,-0.0450207663091224,0.0548911123663631,0.083157667052052,-0.0360638894037157,0.0215988994998794,0.156028537938731,0.18498446275585,0.645686696825832,0.575261599507764,0.39676137298743,0.79441701685347,0.875961202344784,0.261966519404837,0.058219144928557,0.252204828391378,0.710167263465001
"GOBP_REGULATION_OF_PHOSPHOLIPID_CATABOLIC_PROCESS",0.153560726493285,-0.0269327551691133,0.0230142430493772,-0.0629953496749498,-0.00337570750205884,0.106282189284779,-0.250669831182716,0.301261815666798,0.835309429978048,0.858991407928297,0.627056008069786,0.985296837110486,0.562318306621584,0.17449842640182,0.395099520473397,0.0509816197953633,0.269300229583136
"GOBP_REGULATION_OF_RIBONUCLEASE_ACTIVITY",-0.550865613412289,-0.110515368008492,0.132580697379276,0.105521380712769,0.302965077145755,0.0496956471797766,-0.0630143918723537,0.0247458276271695,0.297440735801613,0.212216325613314,0.319613574478588,0.0460223155169353,0.739390259912025,0.673246035578293,0.0604172228696364,0.0534787716775301,0.00773819496839591
"GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_EMBRYONIC_PLACENTA_DEVELOPMENT",-0.177500251249616,0.0839746011375283,0.136475467621952,0.11077499151459,-0.00294950059043923,-0.107260237386653,-0.095987065316621,0.392562811159484,0.18776688572105,0.0343419722289038,0.0839102853230015,0.97371121421979,0.233547448366881,0.285825606295658,0.609520440627716,0.432424491009732,0.389000964893587
"GOBP_TROPHOBLAST_GIANT_CELL_DIFFERENTIATION",-0.0963809135908573,0.0592978669846347,0.110491137683307,0.0841597457369228,0.00346771980035373,-0.132507735619457,-0.150739547086309,0.702036753360604,0.457266506996045,0.168421098582517,0.292541785652042,0.975421026703649,0.241779773779617,0.18372256062787,0.88727269856429,0.617579974518541,0.491952673407202
"GOBP_CHORIO_ALLANTOIC_FUSION",-0.414060580571442,-0.266151045337452,0.138951482306895,-0.22893684725878,0.361634479619301,-0.0978256988538466,0.157174983324145,0.151328229337882,0.00117803024042676,0.0803549841629849,0.00478002962615664,0.001766094344988,0.37943425721105,0.160006796032165,0.18789193663795,0.123188159075584,0.0446272868045083
"GOBP_LABYRINTHINE_LAYER_DEVELOPMENT",-0.401670880503663,-0.00860233102584203,0.123878122342002,-0.0163863421980906,0.0434124539364451,-0.086975930409006,0.0436503299051461,0.0206462622643226,0.853662914971059,0.00980773906780197,0.725426294883599,0.511118820064669,0.190401633013503,0.508815000903663,0.00241410476270181,0.00255623739989385,0.0019594486328093
"GOBP_LABYRINTHINE_LAYER_MORPHOGENESIS",-0.297247342322032,0.00622447366127496,0.191561026273916,0.0381711945791646,-0.0358351305921541,-0.171888862658142,0.00535163453712372,0.13277490260344,0.91853751537911,0.00246588486964581,0.531185251161262,0.677356881633788,0.0494206637336785,0.950418996108907,0.0480296964979252,0.0931515335870944,0.124849129659599
"GOBP_LABYRINTHINE_LAYER_BLOOD_VESSEL_DEVELOPMENT",-0.413886477365196,0.0055096934724626,0.104845820410323,-0.134325221252354,0.0699662404461703,-0.0374423379535293,0.079873387353934,0.000204033612918997,0.933734527701702,0.117341877580487,0.0462103203128727,0.456335996586083,0.689678499010835,0.395451698587343,4.39872005733255e-05,2.87779197038244e-05,1.56728969816472e-08
"GOBP_CHORION_DEVELOPMENT",-0.0232831346202858,0.0847921034609807,-0.00329983550748057,-0.0481415946122012,-0.0902890447402161,-0.25735850533097,-0.187387784174756,0.837476351225616,0.318390215597483,0.968896322836256,0.569967478383594,0.45167461055213,0.0348298704152195,0.121146185106246,0.795521019130693,0.0105661261097796,0.0197819615541932
"GOBP_CHORIONIC_TROPHOBLAST_CELL_DIFFERENTIATION",0.00524290972308267,0.264228187717417,0.00661378722826908,0.196324041733134,-0.237497128794805,-0.254505358819557,-0.342096562782996,0.974337662356191,0.0112116851413902,0.947991553987936,0.0565415449726391,0.101482045868552,0.0797534532212168,0.0197222357487294,0.839723399449458,0.124822289964718,0.374055593342769
"GOBP_INTESTINAL_EPITHELIAL_STRUCTURE_MAINTENANCE",-0.574068641184255,0.0459729417901963,0.00386791162831495,0.155096865516641,0.15799877893717,0.329293565370015,0.0526248577967294,0.0125345746228856,0.60191004883237,0.96495298039665,0.0819334302669884,0.207414626613175,0.0101096019436637,0.672729840412182,0.026282985449568,0.148073620342003,0.0278430780289347
"GOBP_PROSTATE_GLAND_GROWTH",-0.279410465635207,-0.0612015069820627,0.0129205488258339,0.195673648258839,0.0423081392584418,-0.070328208311178,-0.178724219572657,0.143100557981815,0.460038108174107,0.875788564548685,0.020642522606834,0.717531022369576,0.547994069643101,0.129936326813515,0.0721172960746191,0.0422989293200489,0.113582845992039
"GOBP_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT",-0.388070454352957,-0.0754387458103024,0.00965356267394675,0.0251972968163083,-0.00777892694985798,-0.05403889739385,-0.0954932528782892,0.0716405327064776,0.277120304805241,0.888853554314437,0.715403502913746,0.936526895910489,0.58059008255535,0.330185564395727,0.00604957519018922,0.0117722791680682,0.00758924061526495
"GOBP_MAMMARY_GLAND_BRANCHING_INVOLVED_IN_PREGNANCY",0.0396506501451317,-0.0611611953217348,-0.148737574297694,0.154753355001157,-0.379556599634243,-0.225194985870083,-0.188436284812027,0.832963181384504,0.587519893403363,0.18977164957862,0.17272939297496,0.0198480264341356,0.160809805345766,0.239461939378827,0.0273596283642529,0.0659225892524864,0.973810483224419
"GOBP_PARENTAL_BEHAVIOR",0.270606184120789,0.221060457299416,-0.0460830017599788,0.285672584745402,-0.305292199922791,-0.0688080692014601,-0.244648227277734,0.0925196730493892,0.0142436055363979,0.600621482277743,0.0018241225133504,0.0165629438589276,0.58050419476061,0.0527947920083714,0.186907213780835,0.270168687121165,0.02733035236934
"GOBP_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT",0.114869165261399,0.130105817547979,0.190549396555726,0.30344294355751,-0.0906888658711522,-0.25493965866542,-0.335550336717082,0.436515238393882,0.0851839034979907,0.012889772470107,0.00013394336027335,0.391751358988198,0.0183307412997393,0.00225043993240751,0.265416759307529,0.71558134235914,0.550242289264063
"GOBP_REGULATION_OF_MAST_CELL_CHEMOTAXIS",-0.528897989921679,0.384738936726742,0.314750025631849,0.285487126744714,-0.275804905922286,-0.16565461688665,-0.143827278286086,0.0692675642247673,0.000127831059917181,0.00139786339754374,0.00350973196719681,0.0421630194173598,0.217228026682369,0.283261855146927,0.069858828658763,0.101116764951189,0.0946111186689807
"GOBP_POSITIVE_REGULATION_OF_MAST_CELL_CHEMOTAXIS",-0.392831763583886,0.391593252275872,0.427635139632547,0.351175422222496,-0.268356717976463,-0.402781803307816,-0.235140543518335,0.225038622072091,0.000498501295438175,0.00016466706696258,0.00162222275912824,0.0794739484554145,0.00954807992499942,0.123260798566541,0.342208818137191,0.194829634383258,0.329469940370079
"GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",-0.236086294567241,0.0566840844425484,0.0653929242184196,-0.00313683305544665,-0.0449240948134299,-0.124112178918053,-0.0584016438115905,0.0510311947575662,0.0991240414480964,0.0580309570890732,0.926453229850384,0.351636185280275,0.0119220541654749,0.227107700166782,0.0149168070686717,0.0013779307053475,0.00123864417557728
"GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",-0.223601152796893,0.0788690989928358,0.095909746699732,0.00871270719469646,-0.143236664261065,-0.132791487809403,-0.0490175407319118,0.133603959871345,0.052520553919183,0.0192532920259006,0.82776849611329,0.0136852370829121,0.0218126436582161,0.388150187796254,0.0197012721200633,0.0349094650953745,0.0325876286518616
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",-0.235867611125006,-0.016047504422775,-0.0116916919541314,-0.0214341493200564,0.0244536481394781,-0.0344365427482067,-0.0524496886755731,0.0297121870402535,0.697355661708492,0.776855799442442,0.603639658062706,0.675221501757776,0.555448823842015,0.370085151206996,0.00617632116230088,0.000686845115066141,0.000192309879274676
"GOBP_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY",-0.173076295706615,-0.014855038940952,0.135566940167717,-0.269641652959042,0.128938791039841,-0.264025392979187,-0.0118339814566939,0.102174796990193,0.887273760129624,0.198666653962712,0.0120796348179297,0.38565630683353,0.078404146549789,0.936352449402638,0.571947141706399,0.00386598021744779,1.33129358717489e-05
"GOBP_NEGATIVE_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY",-0.0679882032889522,0.0142300644113296,0.0701796854670842,-0.0347950823774652,0.0404635041383137,-0.174173200333564,-0.175826449529165,0.544081873977153,0.892495028212333,0.505836937728798,0.741146982964989,0.785872084453659,0.244772827397919,0.240373371638505,0.904454231358197,0.120467771682987,0.0118846309860729
"GOBP_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT",-0.645917708459872,-0.0647406665533578,0.0310379360274554,-0.00345854643673978,0.150986505328117,0.024112724826637,-0.00872386049883039,0.00922153730946376,0.414789764099844,0.6952026785711,0.965154361850919,0.180744922465834,0.829510578372568,0.937893108758795,0.000846397978750744,0.000427385086931227,8.70702565556353e-05
"GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT",-0.496082672588538,0.100832049101249,0.0647071891390401,0.00258021290465446,-0.061175845495016,-0.0343227641359792,-0.014651093938053,0.0168273268245233,0.243453942425182,0.452636482029543,0.976052495746302,0.61515329435336,0.777742038417997,0.904071021833205,0.00349876259405512,0.00288759391626212,0.00114967849958987
"GOBP_HAIR_FOLLICLE_PLACODE_FORMATION",0.0315503487022083,0.0315587808245192,0.219492804949792,-0.107136356740221,0.127546894641274,-0.382575458221709,-0.265656714492641,0.852806958989604,0.845505171270909,0.178568489345084,0.508998296982376,0.578053032214676,0.0986372280507906,0.248679962514109,0.258199293669361,0.435371480303746,0.0430020907670407
"GOBP_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER",-0.0733821465394544,0.0180267634535467,0.134519258889102,0.069155987807294,0.0102209327820968,-0.154772924313436,-0.172224819941152,0.616761089430832,0.807292593362734,0.0724863721160738,0.351041770554013,0.922080780513728,0.142145800642497,0.103122843133299,0.746323115238082,0.502147641482121,0.205988139905836
"GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY",-0.211656470976723,0.00964426923131505,0.0822543722037,-0.0734632089931228,-0.0616861382872079,-0.220494303552783,-0.0365251024719964,0.0611230501504543,0.884633855175519,0.218780403066723,0.27144376237257,0.512392107702012,0.0217733784919846,0.697752165530567,0.00763165091278484,0.000400054568098849,0.00113706436318682
"GOBP_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING",-0.214336198168524,0.0242433788957126,0.180560035931169,0.0440475132691438,0.0148919735033881,-0.384358725100076,-0.293578749938032,0.139860490508442,0.813849709127574,0.0832634332327302,0.668956500182424,0.918523722482714,0.0102402863618702,0.0473120125775868,0.195829287000371,0.00202097433202111,0.000615295962001988
"GOBP_LYMPHATIC_ENDOTHELIAL_CELL_DIFFERENTIATION",0.173319390775963,-0.0563677881366123,-0.103734375166729,0.0490313033565734,0.182523692771545,0.0731504308736685,-0.134879829226664,0.234475000131286,0.556725225368903,0.281092219653684,0.609071260989136,0.181053167952739,0.589590146810397,0.321320792244409,0.0284929924155349,0.296485480519722,0.522314353015512
"GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_DIFFERENTIATION",-0.431388239298453,0.0264653736522344,0.03116616844382,0.019098843445453,0.0191315449302686,0.0816103631851332,-0.107537419340492,0.00203512179929654,0.693909632091944,0.643119172525771,0.77633454627212,0.840490416524277,0.391965607118184,0.260381020399464,0.000117959307455131,0.00147349541721378,2.1250887428824e-07
"GOBP_ENDOTHELIAL_CELL_FATE_COMMITMENT",-0.124148631307313,-0.233282270780725,-0.202023299277052,-0.10231487723872,0.19627510873079,0.181075869283057,-0.13465509311017,0.714432079911603,0.000850291045992957,0.00348501589293392,0.12869093105628,0.0408943010151716,0.058609914024073,0.156868872842471,0.611670603199746,0.647601225531877,0.25527314862634
"GOBP_ARTERY_DEVELOPMENT",-0.205056574474586,0.0346620052011324,-0.0136757655971782,0.0915026853652981,-0.078549617627834,-0.0470080875944585,-0.123471395600725,0.103636629045117,0.490941724742338,0.785448738955753,0.0722798540073088,0.271179324372367,0.508834500578536,0.0859797512194158,0.0189671271230657,0.0122634059702021,0.0254931656369315
"GOBP_VENOUS_BLOOD_VESSEL_DEVELOPMENT",-0.0745784772414492,0.142230438474667,0.0656913023454257,0.181453310968279,-0.125746097977576,-0.1483626822997,-0.19456816065082,0.646207012317878,0.0236940253958338,0.287987549562173,0.0043843221386148,0.151967689019411,0.0920496372208349,0.0284484802954243,0.704392401364978,0.304440007211249,0.566846054446486
"GOBP_ARTERIAL_ENDOTHELIAL_CELL_DIFFERENTIATION",-0.826981377870993,-0.169317719518969,-0.0643951771342122,-0.169619487842352,0.28502722093237,0.261823517616732,0.0677587406201679,0.000648253202229938,0.01307075012772,0.334525723782034,0.0129174325496411,0.00345424611606165,0.0069215059416671,0.471969193464874,4.50692262104896e-08,1.28981615839484e-06,9.13984799826985e-13
"GOBP_ESTABLISHMENT_OF_BLOOD_BRAIN_BARRIER",-0.719160527942357,0.0187766601201487,0.0387488543694755,-0.148378091171319,0.00089852051961493,-0.101337618828454,0.177081129275678,0.00119315991774507,0.79746910105024,0.596727973402269,0.0460751811848822,0.99306979184429,0.329211778486345,0.0907777251519097,1.41741652469451e-07,4.0549458892821e-09,2.04664457639008e-07
"GOBP_SEMICIRCULAR_CANAL_DEVELOPMENT",-0.0618590127902599,-0.192224568525484,-0.0890637862414842,0.250146759190349,0.0845529030090994,-0.0778643431530466,-0.362115315423803,0.662542485464224,0.0677900809948513,0.392231597683808,0.0185449929608872,0.565080275165413,0.596171828644983,0.0160592485672693,0.219612550919844,0.0975941672607191,0.20814865100839
"GOBP_NEURAL_PLATE_PATTERN_SPECIFICATION",0.455745469463837,-0.0344256081911457,0.0254903366565893,0.239695809792157,0.0261025412069248,-0.141220126760891,-0.305227630927934,0.188504701659564,0.738715031074429,0.804883305505896,0.0230055233825233,0.858019996988162,0.334937423910131,0.0398586862068838,0.132858270270564,0.253396579840077,0.189939892774432
"GOBP_NEURAL_PLATE_REGIONALIZATION",0.240481993943622,-0.00694580149639281,0.060824759481907,0.0856730602898689,0.0141097049013614,-0.158640866903027,-0.126166990310089,0.425223731728792,0.954000577601497,0.613835055170098,0.477700554021546,0.933965545275052,0.353277911622805,0.459776113512761,0.374500205497592,0.608924144498946,0.473268541416473
